Accident_ID,Junction_ID,Junction_Name,City,State,Year,Accident_Severity,Fatalities,Injuries,Weather_Conditions,Road_Type,Vehicle_Types_Involved
ACC-200183,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,1,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200184,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,3,Clear,Roundabout,Car & Truck
ACC-200185,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Fatal,1,2,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200186,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,2,Clear,Urban Intersection,Motorcycle & Bus
ACC-200187,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,Urban Intersection,Motorcycle & Car
ACC-200188,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,3,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200189,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,1,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200190,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2019,Fatal,3,3,Heavy Rain,Urban Intersection,Motorcycle & Bus
ACC-200191,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200192,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200193,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Minor,0,0,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-200194,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200195,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Car & Car
ACC-200196,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Clear,Roundabout,Car & Car
ACC-200197,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Minor,0,0,Clear,Flyover Exit,Motorcycle & Car
ACC-200198,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,2,Clear,4-Lane Highway Merge,Car & Truck
ACC-200199,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200200,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200201,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200202,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,3,Clear,Roundabout,Pedestrian & Motorcycle
ACC-200203,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,1,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200204,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,2,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-200205,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,2,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200206,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Fatal,1,2,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200207,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Minor,0,0,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-200208,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Fatal,3,4,Heavy Rain,Roundabout,Motorcycle & Car
ACC-200209,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Minor,0,1,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200210,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Serious,0,3,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200211,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,3,Clear,Flyover Exit,Motorcycle & Car
ACC-200212,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,1,4,Heavy Rain,Flyover Exit,Auto-rickshaw & Bus
ACC-200213,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,2,0,Heavy Rain,4-Lane Highway Merge,Car & Car
ACC-200214,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Minor,0,1,Monsoon Pour,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200215,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Serious,0,3,Clear,4-Lane Highway Merge,Car & Car
ACC-200216,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,3,Clear,Urban Intersection,Motorcycle & Car
ACC-200217,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2018,Fatal,1,4,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-200218,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Serious,0,3,Fog / Mist,Urban Intersection,Auto-rickshaw & Bus
ACC-200219,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,1,Fog / Mist,Flyover Exit,Car & Car
ACC-200220,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Minor,0,0,Clear,Urban Intersection,Motorcycle & Car
ACC-200221,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,2,Fog / Mist,Flyover Exit,Car & Truck
ACC-200222,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Fatal,1,4,Clear,Roundabout,Car & Car
ACC-200223,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-200224,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,2,Clear,4-Lane Highway Merge,Car & Car
ACC-200225,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,1,Clear,Urban Intersection,Car & Car
ACC-200226,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,0,Monsoon Pour,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200227,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,3,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-200228,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Minor,0,1,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-200229,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200230,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Minor,0,1,Clear,Urban Intersection,Motorcycle & Bus
ACC-200231,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,1,3,Clear,Roundabout,Motorcycle & Car
ACC-200232,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2019,Minor,0,1,Fog / Mist,Urban Intersection,Auto-rickshaw & Bus
ACC-200233,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,3,0,Monsoon Pour,Roundabout,Motorcycle & Bus
ACC-200234,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,2,Heavy Rain,Roundabout,Car & Truck
ACC-200235,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,Roundabout,Motorcycle & Bus
ACC-200236,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Fatal,2,3,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200237,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,2,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200238,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Fatal,2,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-200239,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,3,4,Clear,Roundabout,Motorcycle & Bus
ACC-200240,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Minor,0,0,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200241,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,2,Fog / Mist,Flyover Exit,Motorcycle & Bus
ACC-200242,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,2,Heavy Rain,Flyover Exit,Car & Car
ACC-200243,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Serious,0,2,Clear,Roundabout,Pedestrian & Motorcycle
ACC-200244,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,0,Heavy Rain,Flyover Exit,Car & Car
ACC-200245,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,4-Lane Highway Merge,Car & Car
ACC-200246,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Fatal,1,0,Heavy Rain,Roundabout,Car & Car
ACC-200247,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Minor,0,1,Fog / Mist,4-Lane Highway Merge,Motorcycle & Bus
ACC-200248,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Minor,0,0,Clear,Urban Intersection,Car & Truck
ACC-200249,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,2,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200250,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Minor,0,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-200251,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Serious,0,1,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-200252,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,1,3,Clear,Urban Intersection,Motorcycle & Bus
ACC-200253,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,1,2,Clear,4-Lane Highway Merge,Car & Truck
ACC-200254,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,2,Clear,Urban Intersection,Car & Truck
ACC-200255,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Fog / Mist,Roundabout,Car & Truck
ACC-200256,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Serious,0,3,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200257,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Minor,0,1,Monsoon Pour,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200258,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Heavy Rain,Roundabout,Motorcycle & Car
ACC-200259,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,1,Fog / Mist,Roundabout,Motorcycle & Bus
ACC-200260,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,0,Heavy Rain,Roundabout,Car & Car
ACC-200261,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,2,Heavy Rain,Urban Intersection,Car & Car
ACC-200262,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-200263,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,2,Monsoon Pour,Roundabout,Car & Car
ACC-200264,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Minor,0,0,Fog / Mist,4-Lane Highway Merge,Car & Car
ACC-200265,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,1,Clear,Roundabout,Pedestrian & Motorcycle
ACC-200266,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200267,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,2,Heavy Rain,Urban Intersection,Car & Car
ACC-200268,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,1,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-200269,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,2,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200270,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Heavy Rain,Flyover Exit,Car & Truck
ACC-200271,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Fatal,3,4,Fog / Mist,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200272,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Minor,0,1,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200273,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Serious,0,3,Monsoon Pour,Flyover Exit,Car & Truck
ACC-200274,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,2,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200275,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,3,3,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200276,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Minor,0,1,Clear,Roundabout,Car & Car
ACC-200277,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,3,Clear,Urban Intersection,Car & Car
ACC-200278,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Serious,0,1,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-200279,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,1,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-200280,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Minor,0,0,Heavy Rain,Urban Intersection,Car & Truck
ACC-200281,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Serious,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200282,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,1,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-200283,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,1,Clear,Urban Intersection,Car & Truck
ACC-200284,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,2,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200285,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-200286,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,0,Clear,4-Lane Highway Merge,Car & Truck
ACC-200287,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-200288,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200289,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Fatal,2,0,Monsoon Pour,Roundabout,Car & Car
ACC-200290,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,1,Clear,Roundabout,Motorcycle & Bus
ACC-200291,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,1,3,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200292,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,3,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200293,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,Urban Intersection,Car & Car
ACC-200294,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,2,Clear,4-Lane Highway Merge,Car & Car
ACC-200295,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Clear,Roundabout,Motorcycle & Bus
ACC-200296,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-200297,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,0,Monsoon Pour,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200298,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,2,4,Clear,Flyover Exit,Motorcycle & Car
ACC-200299,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,3,3,Fog / Mist,Roundabout,Pedestrian & Motorcycle
ACC-200300,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Minor,0,1,Monsoon Pour,Urban Intersection,Motorcycle & Car
ACC-200301,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Serious,0,1,Monsoon Pour,Urban Intersection,Motorcycle & Bus
ACC-200302,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Minor,0,1,Clear,4-Lane Highway Merge,Car & Car
ACC-200303,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,1,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200304,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Heavy Rain,Roundabout,Car & Car
ACC-200305,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,2,4,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200306,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,2,Clear,Urban Intersection,Car & Car
ACC-200307,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2022,Serious,0,3,Monsoon Pour,Roundabout,Motorcycle & Bus
ACC-200308,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,1,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200309,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Minor,0,0,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200310,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200311,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,3,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200312,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,2,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200313,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Fatal,1,0,Clear,Urban Intersection,Motorcycle & Car
ACC-200314,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,0,Clear,4-Lane Highway Merge,Car & Truck
ACC-200315,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,3,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200316,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,3,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200317,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,0,Monsoon Pour,4-Lane Highway Merge,Motorcycle & Bus
ACC-200318,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,1,Clear,Urban Intersection,Motorcycle & Car
ACC-200319,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Heavy Rain,Roundabout,Car & Car
ACC-200320,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Fatal,1,2,Clear,Flyover Exit,Motorcycle & Bus
ACC-200321,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,3,2,Heavy Rain,Roundabout,Car & Truck
ACC-200322,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,2,Clear,Flyover Exit,Car & Truck
ACC-200323,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2020,Serious,0,3,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200324,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Fatal,1,0,Monsoon Pour,Roundabout,Motorcycle & Car
ACC-200325,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,2,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200326,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,3,Monsoon Pour,Urban Intersection,Pedestrian & Motorcycle
ACC-200327,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,2,0,Monsoon Pour,Roundabout,Motorcycle & Bus
ACC-200328,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,2,Heavy Rain,Urban Intersection,Auto-rickshaw & Bus
ACC-200329,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,0,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-200330,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,0,Clear,Roundabout,Motorcycle & Car
ACC-200331,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,2,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-200332,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Minor,0,0,Monsoon Pour,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200333,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,1,Fog / Mist,Roundabout,Car & Truck
ACC-200334,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Car & Truck
ACC-200335,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Fatal,2,3,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-200336,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-200337,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-200338,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,3,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-200339,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,2,1,Clear,4-Lane Highway Merge,Car & Car
ACC-200340,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,Roundabout,Car & Car
ACC-200341,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,3,4,Heavy Rain,Urban Intersection,Car & Car
ACC-200342,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-200343,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Fatal,1,3,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200344,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Fatal,2,3,Heavy Rain,Urban Intersection,Motorcycle & Car
ACC-200345,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,3,Clear,Urban Intersection,Car & Truck
ACC-200346,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,1,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-200347,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Fatal,3,0,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200348,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,0,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-200349,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,3,Clear,Urban Intersection,Car & Car
ACC-200350,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200351,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,1,Fog / Mist,4-Lane Highway Merge,Car & Car
ACC-200352,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,0,Clear,Urban Intersection,Motorcycle & Car
ACC-200353,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Serious,0,1,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200354,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Fatal,3,1,Fog / Mist,Flyover Exit,Motorcycle & Bus
ACC-200355,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,1,3,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-200356,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,2,3,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200357,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,2,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200358,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,3,Clear,Urban Intersection,Car & Truck
ACC-200359,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,3,Clear,Roundabout,Motorcycle & Car
ACC-200360,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Minor,0,0,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-200361,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Minor,0,1,Monsoon Pour,4-Lane Highway Merge,Car & Truck
ACC-200362,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,3,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200363,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,1,3,Clear,4-Lane Highway Merge,Car & Car
ACC-200364,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Minor,0,0,Fog / Mist,Urban Intersection,Car & Truck
ACC-200365,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,2,Clear,Urban Intersection,Motorcycle & Car
ACC-200366,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Fatal,2,0,Heavy Rain,Urban Intersection,Car & Truck
